umap_x,umap_y,domain,sample_idx,protected,method
9.78817,15.885079,BRFSS,179077,,DANN_BRFSS
-2.1758697,6.102478,BRFSS,257890,,DANN_BRFSS
18.482168,-7.453773,BRFSS,362590,,DANN_BRFSS
8.14949,0.78129774,BRFSS,337779,,DANN_BRFSS
12.112259,3.367469,BRFSS,134551,,DANN_BRFSS
8.382703,11.265664,BRFSS,401231,,DANN_BRFSS
7.1408987,-3.2890878,BRFSS,309645,,DANN_BRFSS
5.509232,14.956272,BRFSS,159110,,DANN_BRFSS
21.354397,-6.954191,BRFSS,153385,,DANN_BRFSS
-2.2809136,5.9137635,BRFSS,32598,,DANN_BRFSS
1.9689505,10.462827,BRFSS,361066,,DANN_BRFSS
2.0298617,10.345536,BRFSS,353227,,DANN_BRFSS
8.802285,12.049792,BRFSS,163940,,DANN_BRFSS
11.400115,3.7572105,BRFSS,261067,,DANN_BRFSS
-2.382239,1.1496392,BRFSS,45718,,DANN_BRFSS
-0.9848026,4.261655,BRFSS,122564,,DANN_BRFSS
21.339798,-6.972439,BRFSS,137945,,DANN_BRFSS
13.481795,4.475353,BRFSS,277982,,DANN_BRFSS
2.8624585,12.911044,BRFSS,396044,,DANN_BRFSS
-1.0104136,4.3165417,BRFSS,371277,,DANN_BRFSS
18.045738,-7.7799373,BRFSS,338278,,DANN_BRFSS
13.665611,4.3890553,BRFSS,409502,,DANN_BRFSS
5.7922273,12.68221,BRFSS,11008,,DANN_BRFSS
6.821199,14.1131315,BRFSS,110021,,DANN_BRFSS
-0.50378156,14.638207,BRFSS,43492,,DANN_BRFSS
2.2709582,11.032385,BRFSS,122563,,DANN_BRFSS
-4.0245485,4.013473,BRFSS,380448,,DANN_BRFSS
21.781706,-6.090699,BRFSS,445525,,DANN_BRFSS
7.9105153,16.749876,BRFSS,338282,,DANN_BRFSS
9.427841,8.591759,BRFSS,399322,,DANN_BRFSS
7.0636425,13.49615,BRFSS,420155,,DANN_BRFSS
-3.6447031,4.4401164,BRFSS,369225,,DANN_BRFSS
8.578075,16.857582,BRFSS,220737,,DANN_BRFSS
-1.3256918,6.817445,BRFSS,161873,,DANN_BRFSS
7.4525437,10.543536,BRFSS,307416,,DANN_BRFSS
-0.3664886,-1.1349169,BRFSS,170481,,DANN_BRFSS
2.018842,11.151491,BRFSS,177235,,DANN_BRFSS
-2.116171,0.9369935,BRFSS,429604,,DANN_BRFSS
10.752082,3.8626056,BRFSS,306338,,DANN_BRFSS
-0.9650136,0.28083095,BRFSS,388841,,DANN_BRFSS
4.6788974,15.475155,BRFSS,362218,,DANN_BRFSS
-3.7285748,4.018239,NHANES,5912,Mexican American,DANN_BRFSS
6.875788,-3.9225464,BRFSS,373393,,DANN_BRFSS
21.649689,-6.3359437,BRFSS,275354,,DANN_BRFSS
8.253923,6.2398276,BRFSS,423091,,DANN_BRFSS
21.792702,-6.082313,BRFSS,384418,,DANN_BRFSS
0.7122052,15.271339,BRFSS,335315,,DANN_BRFSS
7.1083035,15.842911,BRFSS,22621,,DANN_BRFSS
2.0177279,14.321589,BRFSS,352208,,DANN_BRFSS
7.7528706,6.0091715,BRFSS,332318,,DANN_BRFSS
8.675062,5.862592,BRFSS,171585,,DANN_BRFSS
7.842593,6.267287,BRFSS,181933,,DANN_BRFSS
26.7448,-1.8732619,BRFSS,9915,,DANN_BRFSS
6.9738526,-3.629526,BRFSS,31048,,DANN_BRFSS
-2.3056915,10.573362,BRFSS,425400,,DANN_BRFSS
4.020906,14.977322,BRFSS,155632,,DANN_BRFSS
-0.75106966,12.662889,BRFSS,14572,,DANN_BRFSS
-4.246907,-8.571465,NHANES,4574,Other Hispanic,DANN_BRFSS
-0.8597604,3.8007193,BRFSS,149423,,DANN_BRFSS
-3.0176191,1.076667,BRFSS,295826,,DANN_BRFSS
9.671729,5.562937,BRFSS,29936,,DANN_BRFSS
10.944483,8.650146,BRFSS,316204,,DANN_BRFSS
8.522362,16.797834,BRFSS,272126,,DANN_BRFSS
