umap_x,umap_y,domain,sample_idx,protected,method
16.277067,10.436855,BRFSS,198261,,CORAL_NHANES
8.204368,-4.535589,BRFSS,78470,,CORAL_NHANES
3.659868,11.152448,BRFSS,407918,,CORAL_NHANES
11.671556,2.44172,BRFSS,136354,,CORAL_NHANES
15.348806,12.985932,BRFSS,448186,,CORAL_NHANES
14.949838,5.6088777,BRFSS,143971,,CORAL_NHANES
4.6756153,5.5386376,BRFSS,72541,,CORAL_NHANES
14.37073,12.25835,BRFSS,46930,,CORAL_NHANES
1.2071743,0.43486428,BRFSS,179888,,CORAL_NHANES
13.797064,11.270344,BRFSS,28174,,CORAL_NHANES
-13.2312765,19.217152,BRFSS,379003,,CORAL_NHANES
16.24412,1.723406,BRFSS,160266,,CORAL_NHANES
7.9913235,-4.509109,BRFSS,208433,,CORAL_NHANES
12.444112,2.326482,BRFSS,187429,,CORAL_NHANES
-1.3863124,14.536443,BRFSS,72408,,CORAL_NHANES
-0.06936753,14.047103,BRFSS,129146,,CORAL_NHANES
7.235392,1.8696642,BRFSS,265593,,CORAL_NHANES
0.8920343,13.130844,BRFSS,262108,,CORAL_NHANES
13.784421,3.1522207,BRFSS,13542,,CORAL_NHANES
14.164307,6.6591687,BRFSS,166692,,CORAL_NHANES
11.910411,1.4705029,BRFSS,167490,,CORAL_NHANES
15.741044,9.982602,BRFSS,378907,,CORAL_NHANES
2.1678302,12.694287,BRFSS,239812,,CORAL_NHANES
2.8744366,-0.8290069,BRFSS,115180,,CORAL_NHANES
17.831926,5.637349,BRFSS,55334,,CORAL_NHANES
11.852521,1.495932,BRFSS,321896,,CORAL_NHANES
11.478124,-0.6948422,BRFSS,347429,,CORAL_NHANES
17.723063,6.14051,BRFSS,436328,,CORAL_NHANES
15.673012,13.393227,BRFSS,295125,,CORAL_NHANES
1.9052306,5.1135464,BRFSS,375054,,CORAL_NHANES
4.702748,6.867986,BRFSS,62230,,CORAL_NHANES
-11.245831,17.724125,BRFSS,43565,,CORAL_NHANES
2.7455142,-1.3387573,BRFSS,168004,,CORAL_NHANES
17.918648,4.318703,BRFSS,372275,,CORAL_NHANES
13.178384,9.769705,BRFSS,38058,,CORAL_NHANES
2.315893,-0.35923722,BRFSS,416437,,CORAL_NHANES
5.026318,2.0516608,BRFSS,201024,,CORAL_NHANES
15.392436,1.0931556,BRFSS,176075,,CORAL_NHANES
3.4123971,4.6331215,BRFSS,195103,,CORAL_NHANES
15.240822,2.841446,BRFSS,155772,,CORAL_NHANES
6.8434095,-2.877091,BRFSS,143673,,CORAL_NHANES
5.2724733,0.92067,BRFSS,251881,,CORAL_NHANES
14.999114,5.337683,BRFSS,15077,,CORAL_NHANES
7.3955007,2.5956855,BRFSS,129794,,CORAL_NHANES
3.5306122,11.018867,BRFSS,47073,,CORAL_NHANES
1.6969177,12.484534,BRFSS,10954,,CORAL_NHANES
